what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1459232018532
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1459232018532
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1459232018532
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1459232018532
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1459232018630
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1459232018630
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1459232018630
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1459232018630
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1459232018630
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1459232018630
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1459232018630
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1459232018630
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1459232018630
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1459232018630
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1459232018630
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1459232018630
os,sysinfo,,,"linux",1459232018633
arch,sysinfo,,,"x86_64",1459232018633
ws,sysinfo,,,"gtk",1459232018633
locale,sysinfo,,,"en_US",1459232018633
processors,sysinfo,,,"4",1459232018633
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1459232018633
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1459232018633
java.specification.name,sysinfo,,,"Java Platform API Specification",1459232018633
java.specification.vendor,sysinfo,,,"Oracle Corporation",1459232018633
java.specification.version,sysinfo,,,"1.7",1459232018633
java.vendor,sysinfo,,,"Oracle Corporation",1459232018633
java.version,sysinfo,,,"1.7.0_80",1459232018633
java.vm.info,sysinfo,,,"mixed mode",1459232018633
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1459232018633
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1459232018633
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1459232018633
java.vm.specification.version,sysinfo,,,"1.7",1459232018633
java.vm.vendor,sysinfo,,,"Oracle Corporation",1459232018633
java.vm.version,sysinfo,,,"24.80-b11",1459232018633
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1459232019739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232034701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232037449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232162351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232168345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232174279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232186277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232238181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232242678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232305025
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459232306895
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1459232317471
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1459232317472
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1459232317524
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1459232317524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232317854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232375863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459232379934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250340686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250345770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250367152
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1459250382032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250397240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250446261
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459250446883
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459250447278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250459332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250465824
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1459250468830
started,bundle,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse",1459250468936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250486075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250491389
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459250493956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459250523689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250555767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250562486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250583591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250590475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250604334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250604703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250616874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250617231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250634367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250650450
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1459250668170
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1459250668287
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1459250668356
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1459250668422
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1459250668514
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1459250668539
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1459250668541
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1459250668597
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1459250668625
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1459250668731
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1459250668733
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1459250668951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250691717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250719236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459250725010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250731840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250751366
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1459250755529
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1459250755614
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1459250756126
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1459250756242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250761195
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1459250761311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250761333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250761538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250764758
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459250766717
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1459250774904
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1459250774938
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459250785077
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459250869168
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1459250877547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250877737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250880345
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1459250880469
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1459250880478
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1459250880497
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1459250880622
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1459250880681
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1459250880708
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1459250880710
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1459250880802
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1459250880807
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459250882997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250923540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459250977795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459250980131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459250987620
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1459250988368
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1459251031465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251031624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251033112
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459251034872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251055157
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1459251139799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251203875
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459251205612
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459251209781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251216641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251548636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1459251556125
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1459251564925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251565068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251566565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251573166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251573383
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459251578515
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1459251597623
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1459251601572
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1459251605157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251611400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251611603
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1459251613271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251633557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251635505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459251860261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459253360134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459253554065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459286935173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459286947734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459286948323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459286960110
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1459286976574
error,log,,,"Unhandled event loop exception",1459286994606
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1459286997532
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1459286997533
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1459286997533
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1459286997548
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1459286997564
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1459286998273
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1459286998658
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1459286998658
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1459286998659
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1459286998659
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1459286998659
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1459286998839
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1459286998840
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1459286998840
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1459286998840
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1459286999013
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1459286999048
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1459286999048
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1459286999048
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1459286999059
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1459286999293
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1459286999293
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1459286999715
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1459286999715
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1459286999715
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1459286999715
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1459286999715
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1459286999949
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1459296330351
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1459296330352
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1459296330352
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1459296330353
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1459296330353
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1459296330353
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1459296330367
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1459296330367
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1459296330368
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1459296330368
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1459296330369
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1459296330369
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1459296330375
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1459296330376
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1459296330377
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1459296330378
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1459296330379
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1459296330387
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1459296330388
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1459296330388
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1459296330389
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1459296330389
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1459296330390
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1459296330391
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1459296330391
