what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1437659880438
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1437659880438
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1437659880438
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1437659880438
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1437659880438
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1437659880438
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1437659880438
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1437659880438
os,sysinfo,,,"linux",1437659880441
arch,sysinfo,,,"x86_64",1437659880441
ws,sysinfo,,,"gtk",1437659880441
locale,sysinfo,,,"en_US",1437659880441
processors,sysinfo,,,"4",1437659880441
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1437659880441
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1437659880441
java.specification.name,sysinfo,,,"Java Platform API Specification",1437659880441
java.specification.vendor,sysinfo,,,"Oracle Corporation",1437659880441
java.specification.version,sysinfo,,,"1.7",1437659880441
java.vendor,sysinfo,,,"Oracle Corporation",1437659880441
java.version,sysinfo,,,"1.7.0_80",1437659880441
java.vm.info,sysinfo,,,"mixed mode",1437659880441
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1437659880441
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1437659880441
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1437659880441
java.vm.specification.version,sysinfo,,,"1.7",1437659880441
java.vm.vendor,sysinfo,,,"Oracle Corporation",1437659880441
java.vm.version,sysinfo,,,"24.80-b11",1437659880441
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437659889839
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1437659899756
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1437659899812
started,bundle,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse",1437659899816
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1437659899842
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1437659899858
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1437659899909
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1437659899976
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1437659900004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659900133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659909943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659910844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659913962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659913998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659917094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659920731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659923152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659923203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659925215
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437659925815
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1437659925864
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.shortcut.run",1437659930134
opened,view,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.ResultView",1437659930463
activated,view,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.ResultView",1437659930497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437659930520
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437659931008
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437659936144
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437659976389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437659986275
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1437660031056
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1437660031619
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1437660031910
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.convertAction",1437660032107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660032127
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1437660032278
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1437660032292
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1437660032296
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1437660032296
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1437660032517
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1437660032788
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1437660032797
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1437660032884
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1437660032978
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1437660033056
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1437660033126
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1437660033127
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1437660033220
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1437660033223
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1437660037616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660038706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660102606
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1437660104823
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.shortcut.testngSuite.run",1437660110122
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437660112237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660126921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660147987
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437660150328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437660166976
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437660168914
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.shortcut.testngSuite.run",1437660173639
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437660176313
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437660184364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437660198767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1437660203621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437660205765
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437660208145
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.shortcut.testngSuite.run",1437660211584
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437660213765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437660222495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437660227462
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437660229664
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.shortcut.testngSuite.run",1437660232668
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437660234345
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437660244601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660253242
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.convertAction",1437660259431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660259474
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.shortcut.testngSuite.run",1437660267908
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437660269485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660278952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660321031
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437660323870
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1437660323925
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1437660323927
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1437660323947
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1437660323949
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1437660323963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437660326470
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1437660330886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437660333817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1437719253627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719259412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437719263093
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437719264837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719291393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719292971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719293073
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1437719300666
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1437719301222
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1437719302705
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1437719303798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1437719306888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719307142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719336717
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.convertAction",1437719366507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719366589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719374376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719406218
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.shortcut.testngSuite.run",1437719417150
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437719426313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719438313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719799155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719805999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719813865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437719827456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720406987
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437720409497
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1437720412061
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1437720412637
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1437720418220
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1437720419522
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1437720419767
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1437720427069
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1437720427177
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1437720427917
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1437720428457
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1437720429428
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1437720429552
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1437720429797
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437720429886
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1437720442160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720475698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720535949
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1437720543998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720562685
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1437720565378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720565393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720565959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720566088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720581388
executed,command,org.testng.eclipse,6.9.5.201506120235,"org.testng.eclipse.convertAction",1437720597804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720597824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437720602887
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1459232017727
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1459232017743
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1459232017758
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1459232017825
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1459232017825
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1459232017825
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1459232017829
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1459232017829
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1459232017830
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1459232017830
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1459232017861
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1459232017861
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1459232017861
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1459232017861
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1459232017875
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1459232017881
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1459232017881
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1459232017881
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1459232017881
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1459232017881
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1459232017881
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1459232017881
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1459232017881
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1459232017882
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1459232018192
